,collection,shelfmark,testimony_title
827,USHMM,RG-50.462*0115,Oral history interview with Jacques Lipetz
828,USHMM,RG-50.154*0011,Oral history interview with Jack Fuchs
829,USHMM,RG-50.030*0054,Oral history interview with Sieny Kattenberg Cohen
830,USHMM,RG-50.010*0006,Oral history interview with William R. Barton
831,USHMM,RG-50.156*0020,Oral history interview with Wayne Hanson
832,USHMM,RG-50.405*0015,Oral history interview with Tatiana Fertelmeyster
833,USHMM,RG-50.030*0655,Oral history interview with Rafael Wilschanski
834,USHMM,RG-50.030*0186,Oral history interview with Liane Reif-Lehrer
835,USHMM,RG-50.010*0020,Oral history interview with Daniel Cogar
836,USHMM,RG-50.030*0337,Oral history interview with Herbert Katzki
837,USHMM,RG-50.030*0126,Oral history interview with Carla Heijmans Lessing
838,USHMM,RG-50.233*0094,Oral history interview with Israel Milkow
839,USHMM,RG-50.549.05*0008,Oral history interview with Emilie Szekely
840,USHMM,RG-50.106*0132,Oral history interview with Dorrit L. Ostberg
841,USHMM,RG-50.549.01*0021,Oral history interview with Lily Margules
842,USHMM,RG-50.549.02*0039,Oral history interview with Michael Diamond
843,USHMM,RG-50.549.02*0004,Oral history interview with Drexel Sprecher
844,USHMM,RG-50.012*0091,Oral history interview with Gerrit von Lochen
845,USHMM,RG-50.030*0599,Oral history interview with Paul M. Wolff
846,USHMM,RG-50.030*0416,Oral history interview with Andrei Rosenberg
847,USHMM,RG-50.030*0152,Oral history interview with Benjamin Meed
848,USHMM,RG-50.544*0001,Oral history interview with Lou Dunst
849,USHMM,RG-50.154*0012,Oral history interview with Lily Fuchs
850,USHMM,RG-50.899*0001,Oral history interview with Simon Konover
851,USHMM,RG-50.629*0001,Oral history interview with Hildegard Lee
852,USHMM,RG-50.010*0007,Oral history interview with William G. Bates
853,USHMM,RG-50.462*0056,Oral history interview with Gabriel Drimer
854,USHMM,RG-50.106*0163,Oral history interview with Marianne Liebermann
855,USHMM,RG-50.549.02*0001,Oral history interview with Doriane Kurz
856,USHMM,RG-50.462*0020,Oral history interview with Hanna Seckel
857,USHMM,RG-50.030*0352,Oral history interview with Rifka Muscovitz Glatz
858,USHMM,RG-50.062*0013,Oral history interview with Susumu Ishii
859,USHMM,RG-50.010*0039,Oral history interview with Samuel Glashow
860,USHMM,RG-50.233*0133,Oral history interview with Florence Tabrys
861,USHMM,RG-50.156*0055,Oral history interview with Glenn Stranberg
862,USHMM,RG-50.583*0124,Oral history interview with John Weiszmann
863,USHMM,RG-50.030*0418,Oral history interview with Steen Fischer
864,USHMM,RG-50.030*0240,Oral history interview with Michael Vogel
865,USHMM,RG-50.030*0045,Oral history interview with Ray Buch
866,USHMM,RG-50.030*0501,Oral history interview with Fred Loewy
867,USHMM,RG-50.462*0101,Oral history interview with Philip Bonner
868,USHMM,RG-50.470*0021,Oral history interview with Alfred Sundquist
869,USHMM,RG-50.165*0035,Oral history interview with Irving Goldstein and Regina Goldstein
870,USHMM,RG-50.030*0604,Oral history interview with Michael W. Wolff
871,USHMM,RG-50.030*0717,Oral history interview with Harold Burson
872,USHMM,RG-50.030*0707,Oral history interview with Eva Desrosiers
873,USHMM,RG-50.233*0073,Oral history interview with Max Liebmann
874,USHMM,RG-50.042*0023,Oral history interview with Esther Raab
875,USHMM,RG-50.470*0001,Oral history interview with Boleslaw Brodecki
876,USHMM,RG-50.165*0120,Oral history interview with Jack Tramiel
877,USHMM,RG-50.156*0029,Oral history interview with Manfred Klein
878,USHMM,RG-50.156*0056,Oral history interview with Felicia Weingarten
879,USHMM,RG-50.549.02*0045,Oral history interview with Lonia Mosak
880,USHMM,RG-50.030*0161,Oral history interview with Ruth Krautwirth Meyerowitz
881,USHMM,RG-50.549.02*0025,Oral history interview with Gerda Haas
882,USHMM,RG-50.926*0005,Oral history interview with Stephan Lewy
883,USHMM,RG-50.030*0457,Oral history interview with Anita Sockol
884,USHMM,RG-50.165*0030,Oral history interview with Elizabeth Gevirtz
885,USHMM,RG-50.549.02*0063,Oral history interview with Norman Belfer
886,USHMM,RG-50.165*0014,Oral history interview with Frank Colb and Margaret Colb
887,USHMM,RG-50.030*0447,Oral history interview with Lore Perl
888,USHMM,RG-50.462*0122,Oral history interview with Jon Sauber
889,USHMM,RG-50.030*0154,Oral history interview with Pieter Adriaan Meerburg
890,USHMM,RG-50.462*0024,Oral history interview with Erica van Adelsberg
891,USHMM,RG-50.030*0664,Oral history interview with Rebecca Fried
892,USHMM,RG-50.156*0003,Oral history interview with Sam Ackos
893,USHMM,RG-50.030*0218,Oral history interview with Martin Spett
894,USHMM,RG-50.030*0096,Oral history interview with Harold B. Herbst
895,USHMM,RG-50.233*0083,Oral history interview with Judith Mandel
896,USHMM,RG-50.106*0079,Oral history interview with Kurt Pauly
897,USHMM,RG-50.005*0017,Oral history interview with Sam Goldberg
898,USHMM,RG-50.165*0136,Oral history interview with Solomon Yehaskel and Lucy Yehaskel
899,USHMM,RG-50.030*0693,Oral history interview with Norman Miller
900,USHMM,RG-50.030*0439,Oral history interview with Renee Scheuer
901,USHMM,RG-50.549.02*0077,Oral history interview with Frederick Wohl
902,USHMM,RG-50.549.02*0018,Oral history interview with Simone Weil Lipman
903,USHMM,RG-50.030*0191,Oral history interview with J. Milnor Roberts
904,USHMM,RG-50.405*0046,Oral history interview with Irina Uman
905,USHMM,RG-50.462*0113,Oral history interview with Anonymous
906,USHMM,RG-50.106*0129,Oral history interview with Ruth Alper
907,USHMM,RG-50.030*0469,Oral history interview with Alice Jakubovic
908,USHMM,RG-50.030*0691,Oral history interview with Chasten Bowen
909,USHMM,RG-50.030*0762,Oral history interview with Jutta Preuss
910,USHMM,RG-50.154*0030,Oral history interview with Lily Voip
911,USHMM,RG-50.030*0050,Oral history interview with Jeanine Gutman Butnaru
912,USHMM,RG-50.165*0104,Oral history interview with Helen Schwartz
913,USHMM,RG-50.042*0004,Oral history interview with Harry Alexander
914,USHMM,RG-50.106*0146,Oral history interview with Fred Goldman
915,USHMM,RG-50.549.02*0055,Oral history interview with Gerald S. von Halle
916,USHMM,RG-50.030*0353,Oral history interview with Haim Solomon
917,USHMM,RG-50.470*0010,Oral history interview with Joseph Kahoe
918,USHMM,RG-50.106*0174,Oral history interview with Rita Rubinstein
919,USHMM,RG-50.031*0048,Oral history interview with John Mulholland
920,USHMM,RG-50.030*0351,Oral history interview with Malvina Grunfeld Burstein
921,USHMM,RG-50.030*0429,Oral history interview with Gisela Feldman
922,USHMM,RG-50.154*0004,Oral history interview with Oscar Baron
923,USHMM,RG-50.042*0016,Oral history interview with John Komski
924,USHMM,RG-50.405*0033,Oral history interview with Mila M.
925,USHMM,RG-50.030*0550,Oral history interview with Esther Fol
926,USHMM,RG-50.549.04*0002,Oral history interview with Dustin Dezube
927,USHMM,RG-50.462*0109,Oral history interview with Pearl Herling
928,USHMM,RG-50.030*0606,Oral history interview with Manfred Lindenbaum
929,USHMM,RG-50.233*0088,Oral history interview with Ellen Mendel
930,USHMM,RG-50.165*0027,Oral history interview with Abe Foxman
931,USHMM,RG-50.462*0099,Oral history interview with Sara Schwimmer
932,USHMM,RG-50.030*0326,Oral history interview with Susan Eisdorfer Beer
933,USHMM,RG-50.030*0270,Oral history interview with Rose Szywic Warner
934,USHMM,RG-50.165*0068,Oral history interview with Henry Lindeman
935,USHMM,RG-50.233*0091,Oral history interview with Leon Merrick
936,USHMM,RG-50.030*0534,Oral history interview with Joyce Mizrachi
937,USHMM,RG-50.233*0070,Oral history interview with Isabella Leitner
938,USHMM,RG-50.165*0094,Oral history interview with James Rapp
939,USHMM,RG-50.030*0651,Oral history interview with Rubin Pizem
940,USHMM,RG-50.030*0671,Oral history interview with Ruth Geller
941,USHMM,RG-50.030*0344,Oral history interview with Emily Schleissner
942,USHMM,RG-50.062*0021,Oral history interview with Barton Nagata
943,USHMM,RG-50.030*0230,Oral history interview with Hessy Levinsons Taft
944,USHMM,RG-50.165*0018,Oral history interview with Eva Ebin
945,USHMM,RG-50.462*0022,Oral history interview with Harold Stern
946,USHMM,RG-50.150*0032,Oral history interview with Gretel Rothschild
947,USHMM,RG-50.462*0108,Oral history interview with Gertrude Hallo
948,USHMM,RG-50.165*0084,Oral history interview with Bill Neufeld and Franka Neufeld
949,USHMM,RG-50.405*0041,Oral history interview with Sulamith Reznikov
950,USHMM,RG-50.150*0005,Oral history interview with Eva Feist
951,USHMM,RG-50.061*0010,Oral history interview with Suzanne Claire Holzer Wester
952,USHMM,RG-50.030*0386,Oral history interview with Eli Rock
953,USHMM,RG-50.549.01*0012,Oral history interview with Leonard Zawacki
954,USHMM,RG-50.030*0616,Oral history interview with Margaret Schoenfeld
955,USHMM,RG-50.462*0120,Oral history interview with Ina Rothschild and Elsa Jaeckel
956,USHMM,RG-50.030*0371,Oral history interview with Walter Meyer
957,USHMM,RG-50.549.05*0007,Oral history interview with John Rosenberg
958,USHMM,RG-50.233*0105,Oral history interview with Fred Raymes
959,USHMM,RG-50.106*0062,Oral history interview with Yehuda Adam
960,USHMM,RG-50.549.02*0056,Oral history interview with Cornelius Loen
961,USHMM,RG-50.233*0079,Oral history interview with Trude Ludwig
962,USHMM,RG-50.150*0024,Oral history interview with Irene Lewis
963,USHMM,RG-50.154*0019,Oral history interview with Leah Mayer
964,USHMM,RG-50.549.02*0075,Oral history interview with Haim Solomon
965,USHMM,RG-50.322*0022,Oral history interview with Hans Liebermann
966,USHMM,RG-50.030*0106,Oral history interview with Kurt Klein
967,USHMM,RG-50.030*0575,Oral history interview with Lily Cohen
968,USHMM,RG-50.030*0097,Oral history interview with Ivo Herzer
969,USHMM,RG-50.106*0144,Oral history interview with Inge Katzenstein
970,USHMM,RG-50.462*0114,Oral history interview with Anonymous Liberator
971,USHMM,RG-50.154*0016,Oral history interview with John Lampel
972,USHMM,RG-50.030*0720,Oral history interview with Sybe K. Bakker
973,USHMM,RG-50.010*0018,Oral history interview with William Cartledge
974,USHMM,RG-50.156*0038,Oral history interview with Robert Matteson
975,USHMM,RG-50.030*0503,Oral history interview with Marianne Windholm
976,USHMM,RG-50.233*0012,Oral history interview with Claude Brunswic
977,USHMM,RG-50.030*0286,Oral history interview with Anna Leiser-Kleinhaus
978,USHMM,RG-50.030*0597,Oral history interview with Doris Small
979,USHMM,RG-50.030*0772,Oral history interview with William H. Hunley
980,USHMM,RG-50.322*0031,Oral history interview with Henry Steeber
981,USHMM,RG-50.233*0102,Oral history interview with Catherine Polak
982,USHMM,RG-50.549.01*0006,Oral history interview with William Loew
983,USHMM,RG-50.030*0558,Oral history interview with Helena Swierczynska
984,USHMM,RG-50.030*0321,Oral history interview with Henry van den Boogard
985,USHMM,RG-50.030*0488,Oral history interview with Ursula Pawel
986,USHMM,RG-50.030*0343,Oral history interview with Natan Gierowitz
987,USHMM,RG-50.549.01*0008,Oral history interview with Barbara Marton Farkas
988,USHMM,RG-50.156*0001,Oral history interview with Henry Abramowicz
989,USHMM,RG-50.405*0044,Oral history interview with Sergey Reznikov
990,USHMM,RG-50.010*0064,Oral history interview with Lauren Nash
991,USHMM,RG-50.030*0176,Oral history interview with Bella Simon Pasternak
992,USHMM,RG-50.030*0067,Oral history interview with Selma Engel
993,USHMM,RG-50.030*0245,Oral history interview with Joseph Wardzala
994,USHMM,RG-50.030*0207,Oral history interview with Cornelia Schouten
995,USHMM,RG-50.106*0002,Oral history interview with Maria Devinki
996,USHMM,RG-50.030*0271,Oral history interview with Leonard Zawacki
997,USHMM,RG-50.030*0392,Oral history interview with Edith Hahn-Beer
998,USHMM,RG-50.322*0024,Oral history interview with Jerzy Lubelfeld
999,USHMM,RG-50.030*0355,Oral history interview with Teofil (Stefan) Kosinski
1000,USHMM,RG-50.106*0110,Oral history interview with Peter Masters
1001,USHMM,RG-50.030*0461,Oral history interview with Louise Segaar
1002,USHMM,RG-50.920*0006,Oral history interview with Morton Waitzman
1003,USHMM,RG-50.030*0474,Oral history interview with Nicole Long
1004,USHMM,RG-50.030*0342,Oral history interview with Flory Jagoda
1005,USHMM,RG-50.030*0489,Oral history interview with Manfred Gans
1006,USHMM,RG-50.165*0086,Oral history interview with Arthur Nunberg and Blima Nunberg
1007,USHMM,RG-50.030*0398,Oral history interview with Amy Zahl Gottlieb
1008,USHMM,RG-50.462*0123,Oral history interview with Hanna Silver
1009,USHMM,RG-50.106*0152,Oral history interview with Halina Peabody
1010,USHMM,RG-50.462*0031,Oral history interview with Eva Bentley
1011,USHMM,RG-50.030*0700,Oral history interview with Maria Pawulska Rasiej
1012,USHMM,RG-50.165*0058,Oral history interview with Nathan Krieger
1013,USHMM,RG-50.156*0050,Oral history interview with Libby Rosenzweig
1014,USHMM,RG-50.462*0046,Oral history interview with Ernst L. Presseisen
1015,USHMM,RG-50.030*0370,Oral history interview with Renata Laqueur
1016,USHMM,RG-50.030*0663,Oral history interview with Eric J. Hamberg
1017,USHMM,RG-50.233*0126,Oral history interview with Flora Mendelowitz Singer
1018,USHMM,RG-50.471*0013,Oral history interview with Avraham Tory
1019,USHMM,RG-50.549.02*0022,Oral history interview with Ruth Meyerowitz
1020,USHMM,RG-50.165*0009,Oral history interview with Sam Brach and Miriam Brach
1021,USHMM,RG-50.561*0001,Oral history interview with Flora Frank
1022,USHMM,RG-50.150*0015,Oral history interview with G. Hirschfeld
1023,USHMM,RG-50.030*0065,Oral history interview with Herbert Pundik
1024,USHMM,RG-50.471*0005,Oral history interview with Eta Hecht
1025,USHMM,RG-50.549.01*0001,Oral history interview with Harry Alexander
1026,USHMM,RG-50.150*0019,Oral history interview with Walter Horn
1027,USHMM,RG-50.030*0588,Oral history interview with Bertl Rosenfeld Esenstad
1028,USHMM,RG-50.106*0139,Oral history interview with Helen Goldkind
1029,USHMM,RG-50.030*0043,Oral history interview with Hana Bruml
1030,USHMM,RG-50.549.05*0002,Oral history interview with Sylvia Green
1031,USHMM,RG-50.106*0149,Oral history interview with Tole Johannes Madna
1032,USHMM,RG-50.322*0021,Oral history interview with Lillie Levine
1033,USHMM,RG-50.405*0045,Oral history interview with Alexander Uman
1034,USHMM,RG-50.549.02*0074,Oral history interview with Mieczyslaw Madejski
1035,USHMM,RG-50.549.05*0012,Oral history interview with Alexander Rosenberg
1036,USHMM,RG-50.030*0196,Oral history interview with Fani Birnberg Ross
1037,USHMM,RG-50.030*0112,Oral history interview with Ernest Koenig
1038,USHMM,RG-50.030*0163,Oral history interview with Elisabeth Model
1039,USHMM,RG-50.156*0037,Oral history interview with Helen Mastbaum
1040,USHMM,RG-50.549.02*0064,Oral history interview with Beno Helmer
1041,USHMM,RG-50.549.05*0006,Oral history interview with Paul Pressman
1042,USHMM,RG-50.233*0060,Oral history interview with Joseph Kirzhner
1043,USHMM,RG-50.549.02*0073,Oral history interview with Flory Jagoda
1044,USHMM,RG-50.462*0105,Oral history interview with Samuel Flor
1045,USHMM,RG-50.165*0096,Oral history interview with Noach Rodzinek and Perel Rodzinek
1046,USHMM,RG-50.233*0097,Oral history interview with Eugene Miller
1047,USHMM,RG-50.030*0333,Oral history interview with Rudolph Haas
1048,USHMM,RG-50.429*0002,Oral history interview with John Woodruff
1049,USHMM,RG-50.030*0491,Oral history interview with Moshe Leshem
1050,USHMM,RG-50.549.02*0038,Oral history interview with Isaac Danon
1051,USHMM,RG-50.106*0142,Oral history interview with Alfred Schnog
1052,USHMM,RG-50.062*0022,Oral history interview with Armin Nagel
1053,USHMM,RG-50.462*0077,Oral history interview with Dr. Julius Eingorn
1054,USHMM,RG-50.010*0063,Oral history interview with Judah Nadich
1055,USHMM,RG-50.031*0070,Oral history interview with Manfred Steinfeld
1056,USHMM,RG-50.150*0041,Oral history interview with Ellen Wall
1057,USHMM,RG-50.150*0018,Oral history interview with Irmgard Horn
1058,USHMM,RG-50.150*0025,Oral history interview with Tilde Lowenthal
1059,USHMM,RG-50.156*0018,Oral history interview with Max Grosblat
1060,USHMM,RG-50.030*0470,Oral history interview with Theodora Basch Klayman
1061,USHMM,RG-50.106*0080,Oral history interview with Bernard Pasternak
1062,USHMM,RG-50.030*0103,Oral history interview with Henry Kellermann
1063,USHMM,RG-50.165*0090,Oral history interview with Alex Petrushka
1064,USHMM,RG-50.549.02*0017,Oral history interview with Bella Mischkinsky
1065,USHMM,RG-50.030*0273,Oral history interview with Ilse Sauer
1066,USHMM,RG-50.755*0001,Oral history interview with Kurt Admon
1067,USHMM,RG-50.030*0712,Oral history interview with Pepi Schafler
1068,USHMM,RG-50.156*0033,Oral history interview with James Loewenson
1069,USHMM,RG-50.010*0059,Oral history interview with Eugene McPheeters
1070,USHMM,RG-50.233*0032,Oral history interview with Bozenna Gilbride
1071,USHMM,RG-50.549.02*0066,Oral history interview with Julian Noga
1072,USHMM,RG-50.030*0445,Oral history interview with Rolf Hirschberg
1073,USHMM,RG-50.030*0310,Oral history interview with George L. Mosse
1074,USHMM,RG-50.549.01*0004,Oral history interview with Irene Hizme
1075,USHMM,RG-50.030*0254,Oral history interview with Wallace A. Witkowski
1076,USHMM,RG-50.156*0058,Oral history interview with Dora Zaidenweber
1077,USHMM,RG-50.030*0514,Oral history interview with Saul Kagan
1078,USHMM,RG-50.165*0011,Oral history interview with Al Bukiet and Joseph Bukiet
1079,USHMM,RG-50.462*0053,Oral history interview with Tibor Baranski
1080,USHMM,RG-50.030*0711,Oral history interview with Brian Bishop
1081,USHMM,RG-50.549.01*0019,Oral history interview with Lucine Horn
1082,USHMM,RG-50.405*0036,Oral history interview with A. P
1083,USHMM,RG-50.549.02*0023,Oral history interview with Stefan Czyzewski
1084,USHMM,RG-50.549.02*0041,Oral history interview with Walter Meyer
1085,USHMM,RG-50.755*0007,Oral history interview with Helga Milberg
1086,USHMM,RG-50.030*0495,Oral history interview with Michael M. Cernea
1087,USHMM,RG-50.470*0017,Oral history interview with Judah Nadich
1088,USHMM,RG-50.030*0167,Oral history interview with Preben Munch-Nielsen
1089,USHMM,RG-50.030*0406,Oral history interview with Gunnar Sønsteby
1090,USHMM,RG-50.030*0511,Oral history interview with Kurt Julich
1091,USHMM,RG-50.005*0028,Oral history interview with Erika Jacoby and Malvina Engel
1092,USHMM,RG-50.562*0001,Oral history interview with Jack Bass
1093,USHMM,RG-50.010*0028,Oral history interview with Joseph Drewry
1094,USHMM,RG-50.549.01*0025,Oral history interview with Jan Nowak
1095,USHMM,RG-50.030*0413,Oral history interview with Miles Lerman
1096,USHMM,RG-50.030*0746,Oral history interview with Walter Meyer
1097,USHMM,RG-50.030*0014,Oral history interview with Tove Schöbaum Bamberger
1098,USHMM,RG-50.106*0117,Oral history interview with Charles Stein
1099,USHMM,RG-50.165*0003,Oral history interview with Ruth Berger
1100,USHMM,RG-50.462*0021,Oral history interview with Philip Solomon
1101,USHMM,RG-50.030*0272,Oral history interview with Peter Ernst Feigl
1102,USHMM,RG-50.549.02*0048,Oral history interview with Kurt Thomas
1103,USHMM,RG-50.106*0077,Oral history interview with Jutta Levy
1104,USHMM,RG-50.030*0709,Oral history interview with Ron WG Jones
1105,USHMM,RG-50.030*0029,Oral history interview with Bela Blau
1106,USHMM,RG-50.414*0001,Oral history interview with Albert Speer
1107,USHMM,RG-50.549.01*0016,Oral history interview with Anna Leiser-Kleinhaus
1108,USHMM,RG-50.106*0083,Oral history interview with Hedi Pope
1109,USHMM,RG-50.030*0192,Oral history interview with Barbara Ledermann Rodbell
1110,USHMM,RG-50.165*0131,Oral history interview with Charlotte Wendel
1111,USHMM,RG-50.233*0112,Oral history interview with Coenraad Rood
1112,USHMM,RG-50.462*0045,Oral history interview with Willi Nowak
1113,USHMM,RG-50.462*0037,Oral history interview with Karessa (Kay) Foldvary
1114,USHMM,RG-50.030*0393,Oral history interview with Tadeusz Marchaj
1115,USHMM,RG-50.106*0156,Oral history interview with Alfred Munzer
1116,USHMM,RG-50.462*0032,Oral history interview with Lory Grunberger Cahn
1117,USHMM,RG-50.462*0088,Oral history interview with Lola Krause
1118,USHMM,RG-50.030*0063,Oral history interview with Robert Mills Donihi
1119,USHMM,RG-50.549.02*0079,Oral history interview with Theodora Klayman
1120,USHMM,RG-50.030*0058,Oral history interview with Isaac Danon
1121,USHMM,RG-50.030*0228,Oral history interview with Martin Strauss
1122,USHMM,RG-50.150*0036,Oral history interview with Werner Solomon
1123,USHMM,RG-50.344*0005,Oral history interview with Louise Birch
1124,USHMM,RG-50.165*0087,Oral history interview with Walter Peltz
1125,USHMM,RG-50.030*0265,Oral history interview with Hiltgunt Margret Zassenhaus
1126,USHMM,RG-50.106*0127,Oral history interview with Fred Gutter
1127,USHMM,RG-50.470*0009,Oral history interview with John Holmes
1128,USHMM,RG-50.549.02*0003,Oral history interview with Ernest Koenig
1129,USHMM,RG-50.030*0510,Oral history interview with Lillyan Rosenberg
1130,USHMM,RG-50.030*0208,Oral history interview with Fred Schwartz
1131,USHMM,RG-50.549.03*0002,Oral history interview with Regina Laks Gelb
1132,USHMM,RG-50.030*0077,Oral history interview with Lilly Schwarz Gach
1133,USHMM,RG-50.233*0034,Oral history interview with Alma Goldberg
1134,USHMM,RG-50.030*0275,Oral history interview with Chana Mehler
1135,USHMM,RG-50.926*0007,Oral history interview with Henry Weinstock
1136,USHMM,RG-50.243*0007,Oral history interview with Yael Danieli
1137,USHMM,RG-50.549.01*0018,Oral history interview with Felix Horn
1138,USHMM,RG-50.030*0567,Oral history interview with Romeo Fagiolo
1139,USHMM,RG-50.462*0076,Oral history interview with Roger Bryan
1140,USHMM,RG-50.322*0019,Oral history interview with Esther Lawner
1141,USHMM,RG-50.154*0017,Oral history interview with Johanna Mantel
1142,USHMM,RG-50.156*0049,Oral history interview with Ben Rosenzweig
1143,USHMM,RG-50.030*0545,Oral history interview with Ellen Zweig
1144,USHMM,RG-50.031*0016,Oral history interview with Jack Frank
1145,USHMM,RG-50.106*0155,Oral history interview with Norbert V. Hilsberg
1146,USHMM,RG-50.030*0486,Oral history interview with Rachelle Perahia Margosh
1147,USHMM,RG-50.462*0125,Oral history interview with Harry Zaslow
1148,USHMM,RG-50.030*0274,Oral history interview with Fred Deutsch
1149,USHMM,RG-50.462*0063,Oral history interview with Ephraim Glaser
1150,USHMM,RG-50.549.02*0076,Oral history interview with Paul A. Strassmann
1151,USHMM,RG-50.233*0090,Oral history interview with Semyon Menyuk
1152,USHMM,RG-50.150*0030,Oral history interview with Arthur Plaut
1153,USHMM,RG-50.322*0029,Oral history interview with Sig Sanders
1154,USHMM,RG-50.030*0863,Oral history interview with Erika Tamar
1155,USHMM,RG-50.030*0136,Oral history interview with Simone Marguerite Lipman
1156,USHMM,RG-50.030*0013,Oral history interview with Niels Bamberger
1157,USHMM,RG-50.030*0349,Oral history interview with Jacques L. Godel
1158,USHMM,RG-50.030*0006,Oral history interview with Francis Akos
1159,USHMM,RG-50.030*0335,Oral history interview with Theodore Feder
1160,USHMM,RG-50.030*0531,Oral history interview with Tracy Strong
1161,USHMM,RG-50.031*0040,Oral history interview with William Levine
1162,USHMM,RG-50.549.01*0013,Oral history interview with Eva Edmands
1163,USHMM,RG-50.030*0052,Oral history interview with Father Francis Cegielka
1164,USHMM,RG-50.030*0327,Oral history interview with Adam Beer
1165,USHMM,RG-50.156*0010,Oral history interview with Reidar Dittman
1166,USHMM,RG-50.030*0626,Oral history interview with Brooks McClure
1167,USHMM,RG-50.233*0093,Oral history interview with Betty Migdol
1168,USHMM,RG-50.156*0023,Oral history interview with David Jagoda
1169,USHMM,RG-50.030*0566,Oral history interview with Joachim J. Baer
1170,USHMM,RG-50.030*0004,Oral history interview with Esthy Adler
1171,USHMM,RG-50.165*0012,Oral history interview with Leon Chadajo and Renia Chadajo
1172,USHMM,RG-50.165*0106,Oral history interview with Jules Seidenwebber
1173,USHMM,RG-50.030*0301,Oral history interview with Per Anger
1174,USHMM,RG-50.030*0038,Oral history interview with Leo Bretholz
1175,USHMM,RG-50.165*0031,Oral history interview with Helen Gilmer
1176,USHMM,RG-50.344*0008,Oral history interview with Ellen Marchese
1177,USHMM,RG-50.926*0006,Oral history interview with Kathy Preston
1178,USHMM,RG-50.549.02*0080,Oral history interview with Joseph Elman
1179,USHMM,RG-50.154*0005,Oral history interview with Kurt Baum
1180,USHMM,RG-50.030*0149,Oral history interview with Laura Margolis
1181,USHMM,RG-50.165*0083,Oral history interview with Max Neselrot and Dora Neselrot
1182,USHMM,RG-50.106*0017,Oral history interview with Salomon Cohen
1183,USHMM,RG-50.156*0035,Oral history interview with Mark Mandel
1184,USHMM,RG-50.471*0011,Oral history interview with Berel Zisman
1185,USHMM,RG-50.030*0581,Oral history interview with Joseph Eaton
1186,USHMM,RG-50.405*0004,Oral history interview with Lia A
1187,USHMM,RG-50.030*0749,Oral history interview with Roger Neighborgall
1188,USHMM,RG-50.322*0015,Oral history interview with Felix Garfunkel
1189,USHMM,RG-50.030*0458,Oral history interview with Ginetta Sagan
1190,USHMM,RG-50.030*0012,Oral history interview with Fred Bachner
1191,USHMM,RG-50.030*0078,Oral history interview with Regina Laks Gelb
1192,USHMM,RG-50.165*0054,Oral history interview with Abraham Kessler and Frieda Kessler
1193,USHMM,RG-50.165*0088,Oral history interview with Jack Perry
1194,USHMM,RG-50.150*0002,Oral history interview with Lilo Callman and Ann Callman
1195,USHMM,RG-50.549.01*0027,Oral history interview with Madeline Deutsch
1196,USHMM,RG-50.030*0652,Oral history interview with Fred Lorber
1197,USHMM,RG-50.060*0047,Oral history interview with Wella Schiffman
1198,USHMM,RG-50.462*0039,Oral history interview with Ruth (Rita) Harmelin
1199,USHMM,RG-50.165*0117,Oral history interview with Marcus Tepper
1200,USHMM,RG-50.106*0161,Oral history interview with Lore Schneider
1201,USHMM,RG-50.042*0010,Oral history interview with Selma Engel
1202,USHMM,RG-50.322*0030,Oral history interview with Helga Silbermann
1203,USHMM,RG-50.030*0453,Oral history interview with Mikulas Judikovic
1204,USHMM,RG-50.030*0770,Oral history interview with Barbara J. Syska
1205,USHMM,RG-50.165*0121,Oral history interview with Tom Lantos
1206,USHMM,RG-50.031*0057,Oral history interview with Herbert Prover
1207,USHMM,RG-50.150*0001,Oral history interview with Ann Callman
1208,USHMM,RG-50.322*0012,Oral history interview with Lee Fishman
1209,Fortunoff,HVT-1,Eva B. Holocaust testimony (HVT-1)
1210,Fortunoff,HVT-6,Lucie W. Holocaust testimony (HVT-6)
1211,Fortunoff,HVT-7,Inge Marie B. Holocaust testimony (HVT-7)
1212,Fortunoff,HVT-10,Krystyna S. Holocaust testimony (HVT-10)
1213,Fortunoff,HVT-11,Schifre Z. Holocaust testimony (HVT-11)
1214,Fortunoff,HVT-14,Kurt and Trude S. Holocaust testimony (HVT-14)
1215,Fortunoff,HVT-16,Alexander L. Holocaust testimony (HVT-16)
1216,Fortunoff,HVT-17,Miny H. Holocaust testimony (HVT-17)
1217,Fortunoff,HVT-18,Hanna F. Holocaust testimony (HVT-18)
1218,Fortunoff,HVT-21,Doni and Anna S. Holocaust testimony (HVT-21)
1219,Fortunoff,HVT-22,Rudy F. Holocaust testimony (HVT-22)
1220,Fortunoff,HVT-23,Shirley W. Holocaust testimony (HVT-23)
1221,Fortunoff,HVT-24,Gregory F. Holocaust testimony (HVT-24)
1222,Fortunoff,HVT-26,Michael R. Holocaust testimony (HVT-26)
1223,Fortunoff,HVT-27,Eva K. Holocaust testimony (HVT-27)
1224,Fortunoff,HVT-29,Eva S. Holocaust testimony (HVT-29)
1225,Fortunoff,HVT-30,Frank S. Holocaust testimony (HVT-30)
1226,Fortunoff,HVT-31,Betty C. Holocaust testimony (HVT-31)
1227,Fortunoff,HVT-32,Newton S. Holocaust testimony (HVT-32)
1228,Fortunoff,HVT-37,Leopold P. Holocaust testimony (HVT-37)
1229,Fortunoff,HVT-38,Libby and Sidney G. Holocaust testimony (HVT-38)
1230,Fortunoff,HVT-39,Harry T. Holocaust testimony (HVT-39)
