,collection,shelfmark,testimony_title
1233,USC Shoah Foundation,9245,Oral history interview with Manya Feldman
1234,USC Shoah Foundation,9311,Oral history interview with Sonia Tessler
1235,USC Shoah Foundation,9446,Oral history interview with Mark Laski
1236,USC Shoah Foundation,9478,Oral history interview with Mendel Tessler
1237,USC Shoah Foundation,9486,Oral history interview with Edna Eizenstein
1238,USC Shoah Foundation,9489,Oral history interview with Borys Eizenstein
1239,USC Shoah Foundation,9590,Oral history interview with Anna Goldenberg-Schwarcz
1240,USC Shoah Foundation,9601,Oral history interview with Martin Koby
1241,USC Shoah Foundation,9665,Oral history interview with Paul Kornmehl
1242,USC Shoah Foundation,9701,Oral history interview with Hedy Epstein
1243,USC Shoah Foundation,9702,Oral history interview with Sonia Resnick-Tetelbaum
1244,USC Shoah Foundation,9723,Oral history interview with Emil Arnold
1245,USC Shoah Foundation,9729,Oral history interview with Sarah Brodaty
1246,USC Shoah Foundation,9730,Oral history interview with Kurt Klein
1247,USC Shoah Foundation,9878,Oral history interview with Milton Schwartz
1248,USC Shoah Foundation,9899,Oral history interview with Anita Karl
1249,USC Shoah Foundation,9943,Oral history interview with Alberta Szalita
1250,USC Shoah Foundation,9987,Oral history interview with Shlomo Berger
1251,USC Shoah Foundation,10010,Oral history interview with Tamara Weinreich
1252,USC Shoah Foundation,10252,Oral history interview with Marika Somerstein
1253,USC Shoah Foundation,10272,Oral history interview with Emil Jacoby
1254,USC Shoah Foundation,10283,Oral history interview with Gerda Wilchfort Marcus
1255,USC Shoah Foundation,10358,Oral history interview with Dorothy Grinims
1256,USC Shoah Foundation,10359,Oral history interview with Mark Grinims
1257,USC Shoah Foundation,10397,Oral history interview with Michael Brand
1258,USC Shoah Foundation,10406,Oral history interview with Leon Ginsburg
1259,USC Shoah Foundation,10446,Oral history interview with Hans Hammelbacher
1260,USC Shoah Foundation,10478,Oral history interview with Arie Van Mansum
1261,USC Shoah Foundation,10496,Oral history interview with Kurt Greenhut
1262,USC Shoah Foundation,10695,Oral history interview with Samuel Koslowski
1263,USC Shoah Foundation,10745,Oral history interview with Morris Perlmutter
1264,USC Shoah Foundation,10768,Oral history interview with Rita Finver
1265,USC Shoah Foundation,10818,Oral history interview with Elsbeth Lewin
1266,USC Shoah Foundation,10825,Oral history interview with Sara Fershko
1267,USC Shoah Foundation,10829,Oral history interview with Irvin Szames
1268,USC Shoah Foundation,10859,Oral history interview with Isadore Horne
1269,USC Shoah Foundation,10960,Oral history interview with Molly Lewis
1270,USC Shoah Foundation,10970,Oral history interview with Raymonde Fiol
1271,USC Shoah Foundation,11067,Oral history interview with Suse Rosenstock
1272,USC Shoah Foundation,11144,Oral history interview with Eva Kimel
1273,USC Shoah Foundation,11167,Oral history interview with Freda Glezer
1274,USC Shoah Foundation,11174,Oral history interview with Nathan Lipschitz
1275,USC Shoah Foundation,11179,Oral history interview with Henry Moser
1276,USC Shoah Foundation,11205,Oral history interview with Fira Silberbach
1277,USC Shoah Foundation,11290,Oral history interview with Joe Dispeker
1278,USC Shoah Foundation,11472,Oral history interview with Sonia Hochman Dodek
1279,USC Shoah Foundation,11499,Oral history interview with Ben Kamm
1280,USC Shoah Foundation,11552,Oral history interview with Alicia Appleman-Jurman
1281,USC Shoah Foundation,11589,Oral history interview with Arie Gedis
1282,USC Shoah Foundation,11593,Oral history interview with Meyer Cyker
1283,USC Shoah Foundation,11611,Oral history interview with Walter Rockler
1284,USC Shoah Foundation,11723,Oral history interview with Agnes Vertes
1285,USC Shoah Foundation,11744,Oral history interview with Paulette Fink
1286,USC Shoah Foundation,11771,Oral history interview with Zvi Michaeli
1287,USC Shoah Foundation,11801,Oral history interview with Hilde Scheraga
1288,USC Shoah Foundation,11844,Oral history interview with Eric Flagg
1289,USC Shoah Foundation,11882,Oral history interview with Jane Lester
1290,USC Shoah Foundation,11904,Oral history interview with Clara Bronstein
1291,USC Shoah Foundation,11957,Oral history interview with Max Grosblat
1292,USC Shoah Foundation,11964,Oral history interview with Helen Fagin
1293,USC Shoah Foundation,12022,Oral history interview with Abram Asner
1294,USC Shoah Foundation,12029,Oral history interview with Rena Zabielak
1295,USC Shoah Foundation,12053,Oral history interview with Bertha Leverton
1296,USC Shoah Foundation,12255,Oral history interview with Isaac Richards
1297,USC Shoah Foundation,12289,Oral history interview with Per Anger
1298,USC Shoah Foundation,12337,Oral history interview with Laura Oberlender
1299,USC Shoah Foundation,12402,Oral history interview with Josef Kohn
1300,USC Shoah Foundation,12438,Oral history interview with Miriam Buks
1301,USC Shoah Foundation,12447,Oral history interview with Henry Greenblatt
1302,USC Shoah Foundation,12455,Oral history interview with Mark Zilist
1303,USC Shoah Foundation,12462,Oral history interview with Drexel Sprecher
1304,USC Shoah Foundation,12564,Oral history interview with Nathan Aptekar
1305,USC Shoah Foundation,12666,Oral history interview with Demetrius Dvoichenko-Markov
1306,USC Shoah Foundation,12674,Oral history interview with Liz Manning
1307,USC Shoah Foundation,12756,Oral history interview with Jerry Goose
1308,USC Shoah Foundation,12768,Oral history interview with Bent Lerno
1309,USC Shoah Foundation,12810,Oral history interview with Elizabeth Parker
1310,USC Shoah Foundation,12904,Oral history interview with Renate Vambery
1311,USC Shoah Foundation,13079,Oral history interview with William Denson
1312,USC Shoah Foundation,13141,Oral history interview with Richard Pick
1313,USC Shoah Foundation,13213,Oral history interview with Mike Walsh
1314,USC Shoah Foundation,13219,Oral history interview with Saul Gershkowitz
1315,USC Shoah Foundation,13251,Oral history interview with Dave Lux
1316,USC Shoah Foundation,13258,Oral history interview with Max Guttmann
1317,USC Shoah Foundation,13313,Oral history interview with Paul Goldstein
1318,USC Shoah Foundation,13382,Oral history interview with John Lowy
1319,USC Shoah Foundation,13457,Oral history interview with Zev Kohn
1320,USC Shoah Foundation,13471,Oral history interview with Alfred Steer
1321,USC Shoah Foundation,13483,Oral history interview with Michael Sheridan
1322,USC Shoah Foundation,13556,"Oral history interview with Leon ""Leib"" Dimerman"
1323,USC Shoah Foundation,13584,Oral history interview with Jacob Szczupak
1324,USC Shoah Foundation,13600,Oral history interview with Shmuel Huber
1325,USC Shoah Foundation,13673,Oral history interview with Olga Drucker
1326,USC Shoah Foundation,13690,Oral history interview with Marvin Zborowski
1327,USC Shoah Foundation,13833,Oral history interview with Agnes Adachi
1328,USC Shoah Foundation,13911,Oral history interview with Mania Lichtenstein
1329,USC Shoah Foundation,13981,Oral history interview with Lawrence Rhee
1330,USC Shoah Foundation,14091,Oral history interview with Slava Fintel
1331,USC Shoah Foundation,14142,Oral history interview with Rachael Rubin
1332,USC Shoah Foundation,14168,Oral history interview with John Baer
1333,USC Shoah Foundation,14190,Oral history interview with Barbara Turkeltaub
1334,USC Shoah Foundation,14212,Oral history interview with Leon Flumenbaum
1335,USC Shoah Foundation,14251,Oral history interview with Evy Woods
1336,USC Shoah Foundation,14320,Oral history interview with Faygeh Porter-Arenzon
1337,USC Shoah Foundation,14387,Oral history interview with Freda Isaksen
1338,USC Shoah Foundation,14463,Oral history interview with Joseph Weinreich
1339,USC Shoah Foundation,14708,Oral history interview with Zuzana Adam
1340,USC Shoah Foundation,14724,Oral history interview with Ellen Kerry Davis
1341,USC Shoah Foundation,14867,Oral history interview with Janet Rogowsky
1342,USC Shoah Foundation,14928,Oral history interview with Bertha Reis
1343,USC Shoah Foundation,15017,Oral history interview with Zangwill Gilbert
1344,USC Shoah Foundation,15174,Oral history interview with Sol Messinger
1345,USC Shoah Foundation,15193,Oral history interview with Irmgard Blum
1346,USC Shoah Foundation,15197,Oral history interview with Vladka Meed
1347,USC Shoah Foundation,15393,Oral history interview with Lilit Pohlmann
1348,USC Shoah Foundation,15396,Oral history interview with Charles Fawcett
1349,USC Shoah Foundation,15540,Oral history interview with Mette Shayne
1350,USC Shoah Foundation,15576,Oral history interview with Solomon Wexler
1351,USC Shoah Foundation,15645,Oral history interview with Jacob Nagiel
1352,USC Shoah Foundation,15686,Oral history interview with H. Henry Sinason
1353,USC Shoah Foundation,15721,Oral history interview with Herman Schaalman
1354,USC Shoah Foundation,15732,Oral history interview with Rachel Huber
1355,USC Shoah Foundation,15768,Oral history interview with Anneliese Schwab
1356,USC Shoah Foundation,15991,Oral history interview with Renate Rossmere
1357,USC Shoah Foundation,16059,Oral history interview with Edith Klar
1358,USC Shoah Foundation,16140,Oral history interview with Sonja Berkelhammer
1359,USC Shoah Foundation,16214,Oral history interview with Romana Farrington
1360,USC Shoah Foundation,16245,Oral history interview with Andrew Furst
1361,USC Shoah Foundation,16313,Oral history interview with Gabriel Krause
1362,USC Shoah Foundation,16473,Oral history interview with Irene Voros
1363,USC Shoah Foundation,16790,Oral history interview with Philip Freund
1364,USC Shoah Foundation,16792,Oral history interview with Alex Reifer
1365,USC Shoah Foundation,16887,Oral history interview with Sala Hudes
1366,USC Shoah Foundation,16930,Oral history interview with Henry Kreisel
1367,USC Shoah Foundation,16958,Oral history interview with Saul Stermer
1368,USC Shoah Foundation,17308,Oral history interview with Joseph Talpert
1369,USC Shoah Foundation,17330,Oral history interview with Selien Abram
1370,USC Shoah Foundation,17515,Oral history interview with Waclaw Kolodziejek
1371,USC Shoah Foundation,17606,Oral history interview with Joseph Greenblatt
1372,USC Shoah Foundation,17626,Oral history interview with Dina Wolfe
1373,USC Shoah Foundation,17720,Oral history interview with Edward Polidi
1374,USC Shoah Foundation,17761,Oral history interview with Yaacov Rand
1375,USC Shoah Foundation,17821,Oral history interview with Rachel Kessler
1376,USC Shoah Foundation,17845,Oral history interview with Rachel Moses
1377,USC Shoah Foundation,17867,Oral history interview with Tama Fineberg
1378,USC Shoah Foundation,18068,Oral history interview with Joseph Abrahams
1379,USC Shoah Foundation,18102,Oral history interview with Leo Melamed
1380,USC Shoah Foundation,18186,Oral history interview with Enid Henson
1381,USC Shoah Foundation,18258,Oral history interview with Otto Snyder
1382,USC Shoah Foundation,18281,Oral history interview with Walter Absil
1383,USC Shoah Foundation,18307,Oral history interview with Jean Litz
1384,USC Shoah Foundation,18397,Oral history interview with Michael Lipenholtz
1385,USC Shoah Foundation,18450,Oral history interview with Irene Boris
1386,USC Shoah Foundation,18470,Oral history interview with Alfred Gottschalk
1387,USC Shoah Foundation,18474,Oral history interview with Morris Kozak
1388,USC Shoah Foundation,18486,Oral history interview with Johtje Vos
1389,USC Shoah Foundation,18572,Oral history interview with Claire Boren
1390,USC Shoah Foundation,18581,Oral history interview with Yehoshua Trigor
1391,USC Shoah Foundation,18627,Oral history interview with Jack Gun
1392,USC Shoah Foundation,18637,Oral history interview with Mina Snochowski
1393,USC Shoah Foundation,18654,Oral history interview with Nora Danzig
1394,USC Shoah Foundation,18665,Oral history interview with Gary Matzdorff
1395,USC Shoah Foundation,18670,Oral history interview with Kurt Saunders
1396,USC Shoah Foundation,18770,Oral history interview with Leon Prochnik
1397,USC Shoah Foundation,18778,Oral history interview with Liesl Loeb
1398,USC Shoah Foundation,18802,Oral history interview with Johanna Kimmel Goldberg
1399,USC Shoah Foundation,18865,Oral history interview with Ruth Elcott
1400,USC Shoah Foundation,19130,Oral history interview with Abram Jachniuk
1401,USC Shoah Foundation,19198,Oral history interview with Alfred Wolf
1402,USC Shoah Foundation,19210,Oral history interview with Isaac Bitton
1403,USC Shoah Foundation,19211,Oral history interview with Edward Appelbaum
1404,USC Shoah Foundation,19231,Oral history interview with Sala Mydlak
1405,USC Shoah Foundation,19242,Oral history interview with Sy Sterns
1406,USC Shoah Foundation,19502,Oral history interview with Fania Wedro
1407,USC Shoah Foundation,19690,Oral history interview with Gunther Katz
1408,USC Shoah Foundation,19795,Oral history interview with Fania Ingber
1409,USC Shoah Foundation,19807,Oral history interview with Aaron Cohen
1410,USC Shoah Foundation,19837,Oral history interview with Gerda Haas
1411,USC Shoah Foundation,19895,Oral history interview with Albert Lichtmann
1412,USC Shoah Foundation,19921,Oral history interview with Bernhard Storch
1413,USC Shoah Foundation,19923,Oral history interview with Fred Findling
1414,USC Shoah Foundation,19939,Oral history interview with Helena Horowitz
1415,USC Shoah Foundation,19969,Oral history interview with Felix Sparks
1416,USC Shoah Foundation,19982,Oral history interview with Sally Muschel
1417,USC Shoah Foundation,20021,Oral history interview with Alex Chevion
1418,USC Shoah Foundation,20083,Oral history interview with Paul Kuttner
1419,USC Shoah Foundation,20089,Oral history interview with Lily Lipman
1420,USC Shoah Foundation,20581,Oral history interview with George Eisenberg
1421,USC Shoah Foundation,20609,Oral history interview with Harold Blitzer
1422,USC Shoah Foundation,20616,Oral history interview with Warren Kahn
1423,USC Shoah Foundation,20711,Oral history interview with Judith Velencei
1424,USC Shoah Foundation,21008,Oral history interview with Rose Winterfeldt
1425,USC Shoah Foundation,21013,Oral history interview with Hilda Pierce
1426,USC Shoah Foundation,21089,Oral history interview with Joseph Stevens
1427,USC Shoah Foundation,21139,Oral history interview with Erna Florsheim
1428,USC Shoah Foundation,21259,Oral history interview with Samuel Bekler
1429,USC Shoah Foundation,21308,Oral history interview with Edward Ruston
1430,USC Shoah Foundation,21310,Oral history interview with Edith Millman
1431,USC Shoah Foundation,21349,Oral history interview with Jacob Wiener
1432,USC Shoah Foundation,21354,Oral history interview with Norman Ṭukman
1433,USC Shoah Foundation,21494,Oral history interview with Pola Grinstein
1434,USC Shoah Foundation,21550,Oral history interview with David Lipstadt
1435,USC Shoah Foundation,21609,Oral history interview with Charles Mudryk
1436,USC Shoah Foundation,21611,Oral history interview with Feigi Gluss
1437,USC Shoah Foundation,21626,Oral history interview with Vera Gissing
1438,USC Shoah Foundation,21648,Oral history interview with Eva Weiner
1439,USC Shoah Foundation,21762,Oral history interview with Leo Zapiler
1440,USC Shoah Foundation,21788,Oral history interview with Erwin Chaim
1441,USC Shoah Foundation,21812,Oral history interview with Walter Austerer
1442,USC Shoah Foundation,21919,Oral history interview with Freda Stern
1443,USC Shoah Foundation,22004,Oral history interview with Hershel Binstock
1444,USC Shoah Foundation,22047,Oral history interview with Warren Dunn
1445,USC Shoah Foundation,22086,Oral history interview with Joyce Lipper
1446,USC Shoah Foundation,22174,Oral history interview with William Cohn
1447,USC Shoah Foundation,22237,Oral history interview with Esther Clifford
1448,USC Shoah Foundation,22447,Oral history interview with Charles Salt
1449,USC Shoah Foundation,22511,Oral history interview with Danka Cyngler
1450,USC Shoah Foundation,22530,Oral history interview with Marianna Glazek
1451,USC Shoah Foundation,22652,Oral history interview with Maya Schwartz
1452,USC Shoah Foundation,22660,Oral history interview with Eva Eiseman
1453,USC Shoah Foundation,22685,Oral history interview with Uri Rantz
1454,USC Shoah Foundation,22728,Oral history interview with Irene Gregory
1455,USC Shoah Foundation,22750,Oral history interview with George Steinberg
1456,USC Shoah Foundation,22803,Oral history interview with Margaret Lowe
1457,USC Shoah Foundation,22840,Oral history interview with Gideon Frieder
1458,USC Shoah Foundation,22883,Oral history interview with Josef Paczynski
1459,USC Shoah Foundation,22892,Oral history interview with Irvin Miller
1460,USC Shoah Foundation,22944,Oral history interview with Eva Freedman
1461,USC Shoah Foundation,22959,Oral history interview with Mira Shelub
1462,USC Shoah Foundation,22972,Oral history interview with Ellen Brandt
1463,USC Shoah Foundation,23096,Oral history interview with James Zuidema
1464,USC Shoah Foundation,23131,Oral history interview with Lillian Bielsky-Bell
1465,USC Shoah Foundation,23278,Oral history interview with Madeleine Morris
1466,USC Shoah Foundation,23438,Oral history interview with Elizabeth Gorski
1467,USC Shoah Foundation,23498,Oral history interview with Tola Hauptman
1468,USC Shoah Foundation,23506,Oral history interview with Rose Zar
1469,USC Shoah Foundation,23572,Oral history interview with Arnold Wininger
1470,USC Shoah Foundation,23579,Oral history interview with Sonia Bielski
1471,USC Shoah Foundation,23622,Oral history interview with Aplonia Koedam
1472,USC Shoah Foundation,23742,Oral history interview with Morris Primack
1473,USC Shoah Foundation,23774,Oral history interview with Adam Goszer
1474,USC Shoah Foundation,23832,Oral history interview with Jenny Lerner
1475,USC Shoah Foundation,23942,Oral history interview with Frieda Stieglitz
1476,USC Shoah Foundation,24090,Oral history interview with Ruth Arkiss
1477,USC Shoah Foundation,24106,Oral history interview with Pearl Sapoznik
1478,USC Shoah Foundation,24111,Oral history interview with Robert Weiss
1479,USC Shoah Foundation,24125,Oral history interview with Sonia Burstyn
1480,USC Shoah Foundation,24163,Oral history interview with Herman Cohn
1481,USC Shoah Foundation,24195,Oral history interview with Ludwig Joseph
1482,USC Shoah Foundation,24212,Oral history interview with Vera Laska
1483,USC Shoah Foundation,24231,Oral history interview with Sidney Taussig
1484,USC Shoah Foundation,24242,Oral history interview with Aron Bell
1485,USC Shoah Foundation,24259,Oral history interview with Gerald Steinberg
1486,USC Shoah Foundation,24364,Oral history interview with Liselotte Steckl
1487,USC Shoah Foundation,24397,Oral history interview with Alfred Traum
1488,USC Shoah Foundation,24409,Oral history interview with William Perl
1489,USC Shoah Foundation,24411,Oral history interview with Shirley Warman
1490,USC Shoah Foundation,24462,Oral history interview with Samuel Friedman
1491,USC Shoah Foundation,24515,Oral history interview with Walter Hartmann
1492,USC Shoah Foundation,24554,Oral history interview with Albert Tausinger
1493,USC Shoah Foundation,24614,Oral history interview with Clara Isaacman
1494,USC Shoah Foundation,24625,Oral history interview with Max Wunderman
1495,USC Shoah Foundation,24651,Oral history interview with Janet Applefield
1496,USC Shoah Foundation,24814,Oral history interview with Brendon Phibbs
1497,USC Shoah Foundation,24830,Oral history interview with Micheline Marmor
1498,USC Shoah Foundation,24884,Oral history interview with Susan Brunn
1499,USC Shoah Foundation,25027,Oral history interview with Jacob Sandbrand
1500,USC Shoah Foundation,25178,Oral history interview with Jack Voorzanger
1501,USC Shoah Foundation,25209,Oral history interview with Vera Ray
1502,USC Shoah Foundation,25288,Oral history interview with Morton Fuchs
1503,USC Shoah Foundation,25381,Oral history interview with Edith Cimmer
1504,USC Shoah Foundation,25423,Oral history interview with Kurt Lewin
1505,USC Shoah Foundation,25544,Oral history interview with Dora Drescher
1506,USC Shoah Foundation,25589,Oral history interview with Max Veffer
1507,USC Shoah Foundation,25591,Oral history interview with Tom Lantos
1508,USC Shoah Foundation,25598,Oral history interview with Felicia Carmelly
1509,USC Shoah Foundation,25773,Oral history interview with Hanna Lifschutz
1510,USC Shoah Foundation,25809,Oral history interview with Stan Rubens
1511,USC Shoah Foundation,25831,Oral history interview with Klaus Ollendorff
1512,USC Shoah Foundation,25834,Oral history interview with Paul Wos
1513,USC Shoah Foundation,25835,Oral history interview with Wanda Lorenc
1514,USC Shoah Foundation,26022,Oral history interview with Lisbeth Kornreich
1515,USC Shoah Foundation,26111,Oral history interview with Henry Laurant
1516,USC Shoah Foundation,26140,Oral history interview with Teofil Modelski
1517,USC Shoah Foundation,26359,Oral history interview with Donna Rubinstein
1518,USC Shoah Foundation,26447,Oral history interview with Semyon Menyuk
1519,USC Shoah Foundation,26465,Oral history interview with Aniela Ania Radek
1520,USC Shoah Foundation,26486,Oral history interview with Renee Scott
1521,USC Shoah Foundation,26576,Oral history interview with Masha Zeleznikow
1522,USC Shoah Foundation,26585,Oral history interview with Kaethe Wells
1523,USC Shoah Foundation,26609,Oral history interview with Wanda Mehr
1524,USC Shoah Foundation,26699,Oral history interview with Lyonell Fliss
1525,USC Shoah Foundation,26728,Oral history interview with Charles Ferree
1526,USC Shoah Foundation,26731,Oral history interview with Fritz Gluckstein
1527,USC Shoah Foundation,26790,Oral history interview with Mojsze Ganc
1528,USC Shoah Foundation,26792,Oral history interview with Zelda-Rivka Hait
1529,USC Shoah Foundation,26880,Oral history interview with Mendel Steinberg
1530,USC Shoah Foundation,26914,Oral history interview with Stella Faitek
1531,USC Shoah Foundation,27031,Oral history interview with Fred Manus
1532,USC Shoah Foundation,27129,Oral history interview with Albert Roland
1533,USC Shoah Foundation,27150,Oral history interview with Leopold Zylberman
1534,USC Shoah Foundation,27163,Oral history interview with James Krauss
1535,USC Shoah Foundation,27304,Oral history interview with Rose Patoka
1536,USC Shoah Foundation,27335,Oral history interview with Andrew Durovecz
1537,USC Shoah Foundation,27340,Oral history interview with Steven Mendelsson
1538,USC Shoah Foundation,27347,Oral history interview with Esther Gever
1539,USC Shoah Foundation,27409,Oral history interview with Lothar Singer
1540,USC Shoah Foundation,27507,Oral history interview with Stefan Stok
1541,USC Shoah Foundation,27509,Oral history interview with Israel Kipen
1542,USC Shoah Foundation,27543,Oral history interview with George Riechfeld
1543,USC Shoah Foundation,27747,Oral history interview with Sonia Sklaver
1544,USC Shoah Foundation,27748,Oral history interview with Fred Katz
1545,USC Shoah Foundation,27759,Oral history interview with William McKinney
